time(ms), id1, x1(mm), y1, z1, id2, x2, y2, z2, id3, x3, y3, z3
28841509.593,0,-14.4193,208.401,-4.21815,1,28.0234,182.597,17.8001,2,-48.4873,175.04,19.6234
28841545.471,0,-14.4884,208.372,-4.42337,1,27.9056,182.549,17.8567,2,-48.5946,175.01,19.5704
28841557.465,0,-14.5197,208.417,-4.18725,1,27.8824,182.55,17.8472,2,-48.6261,175.091,19.5976
28841581.482,0,-14.4814,208.361,-4.47251,1,27.906,182.422,17.8071,2,-48.5431,175.144,19.7831
28841593.568,0,-14.4717,208.445,-4.06733,1,27.9664,182.404,17.7878,2,-48.5298,175.036,19.7606
28841629.412,0,-14.4342,208.413,-4.18353,1,27.9529,182.473,17.8784,2,-48.4911,174.908,19.6668
28841653.48,0,-14.406,208.491,-4.14281,1,28.043,182.593,17.8602,2,-48.4563,174.994,19.6768
28841665.586,0,-14.4027,208.733,-3.93396,1,28.0668,182.645,17.8652,2,-48.4245,175.163,19.7816
28841677.454,0,-14.3452,208.735,-4.27328,1,28.031,182.606,17.9268,2,-48.386,175.23,19.8417
28841713.649,0,-14.2949,208.701,-4.29347,1,28.0127,182.741,18.0886,2,-48.3487,175.21,19.8106
28841737.601,0,-14.3114,208.773,-3.84804,1,28.1214,182.701,18.0007,2,-48.3981,175.337,19.8145
28841761.548,0,-14.3359,208.75,-3.71431,1,28.0398,182.837,18.1468,2,-48.3993,175.455,19.9393
28841785.596,0,-14.3838,208.568,-4.88572,1,27.9884,182.843,18.1125,2,-48.4685,175.384,19.9438
28841797.594,0,-14.474,208.612,-4.38405,1,27.9065,182.911,18.1601,2,-48.5521,175.505,20.014
28841833.559,0,-14.644,208.63,-4.46338,1,27.6083,182.866,18.3236,2,-48.7609,175.646,20.1423
28841845.6,0,-14.7709,208.688,-3.98705,1,27.543,182.676,18.2803,2,-48.8778,175.756,20.3113
28841857.592,0,-14.8578,208.595,-3.83502,1,27.394,182.514,18.518,2,-48.9229,175.652,20.5127
28841893.657,0,-14.782,207.817,-2.91044,1,27.3835,181.765,19.6765,2,-48.9018,174.471,21.1454
28841905.635,0,-14.7366,207.454,-2.04727,1,27.4072,181.418,20.3068,2,-48.8446,174.052,21.6503
28841953.581,0,-17.4792,207.884,0.542555,1,24.601,181.15,21.8679,2,-51.8069,174.623,24.002
28841965.569,0,-19.6459,208.546,2.29838,1,22.38,181.033,22.6347,2,-54.1456,175.302,25.4303
28841977.539,0,-21.9007,209.354,3.45778,1,20.0533,180.879,23.2484,2,-56.6233,176.72,27.1498
28842013.713,0,-26.8526,213.15,9.4707,1,14.1402,181.882,26.6549,2,-62.5774,182.311,33.4563
28842037.701,0,-28.7936,217.052,16.0501,1,11.2678,183.732,31.1797,2,-65.0866,186.457,39.5844
28842049.693,0,-29.0952,219.143,20.1573,1,10.5596,184.632,33.8858,2,-65.6498,188.271,42.9873
28842073.54,0,-28.9436,221.941,27.9173,1,9.84554,185.342,39.1104,2,-66.1992,190.944,49.3949
28842097.653,0,-27.2038,223.986,39.5382,1,10.0563,185.648,48.8854,2,-65.7324,193.57,59.7438
28842121.701,0,-25.4989,223.805,50.8399,1,10.6123,184.349,57.5568,2,-64.9693,194.398,69.3372
28842133.721,0,-23.4799,222.877,59.1185,1,11.9778,182.776,64.5857,2,-63.6669,193.907,76.264
28842145.694,0,-21.1958,221.727,67.5142,1,13.7279,180.999,71.9777,2,-61.7908,193.016,83.5733
28842181.716,0,-12.8389,217.002,92.6554,1,20.6873,174.925,96.269,2,-54.8112,188.191,105.184
28842193.762,0,-9.09812,214.285,102.755,1,24.23,171.924,105.882,2,-51.3945,185.512,113.778
28842232.716,0,0.539504,204.145,130.722,1,31.8577,159.833,133.386,2,-43.4815,176.547,139.009
28842246.875,0,3.80479,198.953,139.543,1,34.1954,154.124,141.521,2,-41.5171,172.64,146.251
28842277.724,0,38.2548,139.377,160.806,1,10.9359,186.679,162.129,2,-35.9284,163.084,169.418
28842301.653,0,40.1847,129.739,173.03,1,15.4472,178.914,176.001,2,-32.898,156.984,183.687
